Region;name;Key;population_to_use_2010;population_to_use_2020;population_to_use_2030;population_to_use_2040;population_to_use_2050;population_to_use_2060;population_to_use_2070;population_to_use_2080;population_to_use_2090;population_to_use_2100;urbanpop2010;urbanpop2020;urbanpop2030;urbanpop2040;urbanpop2050;urbanpop2060;urbanpop2070;urbanpop2080;urbanpop2090;urbanpop2100
LAO;Laos;SSP1_LAO;6.201;6.931;7.422;7.647;7.653;7.469;7.13;6.667;6.122;5.565;1.18346412;1.89624165;2.57366772;3.08827913;3.41394517;3.56241075;3.56249266;3.4437712;3.24021047;2.99952725
LBN;Lebanon;SSP1_LBN;4.228;4.5;4.67;4.731;4.677;4.521;4.273;3.955;3.596;3.202;3.76904775;4.0967698;4.31361717;4.41632091;4.40089427;4.28066586;4.06602081;3.77870001;3.44720369;3.0781442
LBR;Liberia;SSP1_LBR;3.994;5.579;7.104;8.511;9.687;10.572;11.109;11.269;11.086;10.609;2.22718575;3.72907656;5.43944985;7.20969228;8.8466664;10.2139082;11.198086;11.7319517;11.8305223;11.5396153
LBY;Libya;SSP1_LBY;6.355;7.35;7.982;8.487;8.825;8.87;8.695;8.371;7.877;7.234;5.168037;6.50624636;7.44930704;8.19734099;8.72236959;8.90650383;8.82765011;8.56530682;8.10490946;7.47313944
LCA;Saint Lucia;SSP1_LCA;0.174;0.188;0.195;0.198;0.197;0.191;0.181;0.168;0.153;0.135;0.125515406;0.193674512;0.262224396;0.322064961;0.365998232;0.389258729;0.393608797;0.382537735;0.360060186;0.325381853
LKA;Sri Lanka;SSP1_LKA;20.86;22.087;22.467;22.413;21.782;20.71;19.46;18.087;16.6;14.886;10.727129;16.278471;22.9286334;30.3879713;37.4818079;43.1878325;47.1139113;48.9973053;48.837654;46.4800582
LSO;Lesotho;SSP1_LSO;2.171;2.342;2.467;2.528;2.542;2.505;2.419;2.294;2.139;1.965;1.30874812;2.0543096;2.85516108;3.55639591;4.09154576;4.42456865;4.55879551;4.52630589;4.36201544;4.1045142
LTU;Lithuania;SSP1_LTU;3.324;3.179;3.016;2.829;2.634;2.416;2.193;1.981;1.76;1.548;2.3075215;2.41817884;2.44759772;2.40681194;2.32166014;2.18827626;2.02918232;1.86459458;1.67970915;1.49432192
LUX;Luxembourg;SSP1_LUX;0.507;0.595;0.681;0.767;0.848;0.917;0.967;0.989;0.979;0.943;0.342867906;0.415851032;0.488916062;0.562721076;0.633006719;0.693947794;0.739708134;0.762935956;0.760188055;0.73596239
LVA;Latvia;SSP1_LVA;2.252;2.122;2.008;1.903;1.798;1.679;1.545;1.4;1.241;1.081;1.49071675;1.53482035;1.54818868;1.53814162;1.50603371;1.4455984;1.35928255;1.25311534;1.1263729;0.99238388
MAC;Macao;SSP1_MAC;0.544;0.612;0.669;0.721;0.754;0.762;0.743;0.695;0.623;0.536;0.542754375;0.610598672;0.667468156;0.719349089;0.752273527;0.760255209;0.741298714;0.693408622;0.621573485;0.534772693
MAR;Morocco;SSP1_MAR;31.951;34.094;34.947;34.834;33.899;32.217;30.152;27.874;25.478;23.042;23.708666;28.5368351;32.4326644;35.1873612;36.5989584;36.5706399;35.4947358;33.6661521;31.321849;28.6691301
MDA;Moldova;SSP1_MDA;3.573;3.187;2.821;2.469;2.123;1.798;1.516;1.264;1.045;0.873;2.15514825;2.34691188;2.39957988;2.32962463;2.15927624;1.93202281;1.6968387;1.45883447;1.23455267;1.04999391
MDG;Madagascar;SSP1_MDG;20.714;25.921;30.643;34.563;37.333;39.093;39.92;39.776;38.66;36.669;12.128416;19.9311134;29.3768003;39.385853;48.5565503;56.1789252;61.8177687;65.1319154;66.0038299;64.593836
MDV;Maldives;SSP1_MDV;0.316;0.358;0.389;0.409;0.422;0.425;0.415;0.388;0.343;0.291;0.17088825;0.263701078;0.344776334;0.406039559;0.450738245;0.477078377;0.482630113;0.463180009;0.417707429;0.359949696
MEX;Mexico;SSP1_MEX;113.423;124.23;131.005;134.126;133.522;129.884;124.605;118.263;110.054;99.745;89.98204;107.285621;119.283323;126.396202;128.764141;127.258925;123.449488;118.09333;110.516476;100.571868
MKD;Macedonia;SSP1_MKD;2.06;2.118;2.167;2.208;2.227;2.206;2.119;1.975;1.787;1.562;1.52478187;1.76515355;1.99098932;2.19293802;2.34979283;2.4371192;2.42245082;2.31513277;2.13311249;1.88895802
MLI;Mali;SSP1_MLI;15.37;19.618;23.741;27.473;30.353;32.344;33.619;34.178;34.052;33.287;8.914863;15.2899621;22.807963;30.5048713;37.2594004;42.6034744;46.5734539;49.1214222;50.2914928;50.1777083
MLT;Malta;SSP1_MLT;0.417;0.432;0.44;0.438;0.429;0.415;0.395;0.364;0.323;0.278;0.399536031;0.42423935;0.436976309;0.437720738;0.430385059;0.417398297;0.397970327;0.367182975;0.326108859;0.280852992
MMR;Myanmar;SSP1_MMR;47.963;49.47;49.283;47.612;44.733;41.14;37.332;33.5;29.773;26.365;32.303358;43.3256143;52.6202943;58.8540699;61.5891374;61.3526083;59.1141099;55.5259952;51.1238878;46.5437958
MNE;Montenegro;SSP1_MNE;0.631;0.648;0.659;0.665;0.663;0.65;0.622;0.579;0.518;0.448;0.452536156;0.526779559;0.581231704;0.620093826;0.643280506;0.649523615;0.635712369;0.602338386;0.546598683;0.478265067
MNG;Mongolia;SSP1_MNG;2.756;3.095;3.281;3.388;3.418;3.344;3.211;3.036;2.828;2.612;1.84946813;2.34038981;2.69157685;2.94368047;3.09680911;3.12654254;3.07584096;2.96414558;2.8035671;2.62181884
MOZ;Mozambique;SSP1_MOZ;23.391;27.857;31.969;35.306;37.606;39.081;39.76;39.557;38.486;36.623;18.198056;28.3242321;39.0741892;48.9431499;56.9021873;62.9455064;67.0395583;69.0321961;68.963536;66.9988973
MRT;Mauritania;SSP1_MRT;3.46;4.176;4.741;5.177;5.43;5.538;5.551;5.454;5.26;4.995;2.34010575;3.4878112;4.62771282;5.66620685;6.46774145;7.02766715;7.39183268;7.53820134;7.48557314;7.2754296
MTQ;Martinique;SSP1_MTQ;0.406;0.418;0.424;0.424;0.416;0.402;0.384;0.36;0.332;0.298;0.282501719;0.30203209;0.312463751;0.316263981;0.312838767;0.304094786;0.291768871;0.274481327;0.253835832;0.228359876
MUS;Mauritius;SSP1_MUS;1.299;1.357;1.394;1.404;1.383;1.338;1.27;1.187;1.088;0.971;1.13213425;1.45889864;1.75251238;1.98137276;2.12635713;2.19349685;2.18583389;2.1208963;2.00148468;1.82773859
MWI;Malawi;SSP1_MWI;14.901;19.45;24.288;29.193;33.583;37.182;39.948;41.77;42.675;42.692;2.93969625;5.32858328;8.84221012;13.4689315;18.7435186;24.0709026;28.9539252;32.9476723;35.8402704;37.550181
MYS;Malaysia;SSP1_MYS;28.401;32.547;35.9;38.399;39.823;40.319;40.043;38.976;37.069;34.169;23.352314;29.5245351;34.3837757;38.0406598;40.3614906;41.537604;41.7614747;41.0363383;39.3254239;36.4731255
MYT;Mayotte;SSP1_MYT;0.204;0.257;0.305;0.351;0.385;0.409;0.423;0.427;0.42;0.399;0.161991672;0.241661467;0.323293769;0.405449251;0.473613503;0.527426857;0.56551687;0.58716974;0.590611426;0.571299351
NAM;Namibia;SSP1_NAM;2.283;2.615;2.879;3.069;3.177;3.213;3.181;3.076;2.906;2.692;0.900128;1.29474973;1.6957537;2.05915287;2.34966874;2.55672249;2.6757426;2.69992665;2.63630283;2.50616475
NCL;New Caledonia;SSP1_NCL;0.251;0.288;0.318;0.342;0.36;0.37;0.37;0.361;0.343;0.316;0.161173844;0.209562052;0.254695405;0.29481865;0.32836665;0.352519903;0.364639911;0.365279754;0.354319948;0.331791939
NER;Niger;SSP1_NER;15.512;20.881;26.746;32.975;38.749;43.645;47.52;50.185;51.604;51.878;9.332253;17.6382112;30.3523457;47.9299896;68.8295513;90.8077278;111.741585;129.605769;143.143581;151.961207
NGA;Nigeria;SSP1_NGA;158.423;197.847;240.767;285.959;328.589;364.877;393.875;414.405;426.454;430.54;126.134072;185.135171;255.24328;333.512071;412.128194;483.704551;544.71376;592.000353;624.613948;642.8777
NIC;Nicaragua;SSP1_NIC;5.788;6.235;6.4;6.36;6.147;5.816;5.46;5.093;4.709;4.286;4.8885515;5.95817012;6.75636131;7.26536705;7.46786409;7.40922193;7.21242767;6.91510084;6.52756745;6.03429913
NLD;Netherlands;SSP1_NLD;16.613;17.328;18.075;18.691;19.154;19.546;19.856;19.945;19.697;19.131;14.032587;15.1063909;16.1983551;17.1518533;17.9320882;18.6071208;19.1639458;19.466783;19.3996164;18.9794552
NOR;Norway;SSP1_NOR;4.883;5.448;6.065;6.665;7.248;7.818;8.296;8.623;8.76;8.713;2.7228495;3.26326664;3.83513288;4.37866755;4.88423275;5.35425492;5.73876626;6.00123832;6.11879031;6.09911532
NPL;Nepal;SSP1_NPL;29.959;34.907;39.016;42.093;44.054;44.806;44.381;42.849;40.312;36.968;16.476508;27.4579099;41.5991834;57.4786036;73.0193345;86.0712767;95.2037308;99.7599124;99.713514;95.636849
NZL;New Zealand;SSP1_NZL;4.368;4.858;5.308;5.7;6.044;6.325;6.538;6.655;6.624;6.464;3.27865725;3.73765902;4.15746448;4.52500061;4.8487181;5.11694106;5.3256377;5.45194531;5.45273612;5.34297941
OMN;Oman;SSP1_OMN;2.782;3.268;3.673;3.982;4.17;4.229;4.176;4.024;3.798;3.507;2.2697365;2.92365372;3.45990808;3.87428651;4.14729176;4.2730536;4.26997634;4.15276462;3.94855287;3.66807386
PAK;Pakistan;SSP1_PAK;173.593;202.269;225.226;242.043;252.222;255.356;252.655;244.545;231.953;216.638;132.847712;195.739026;262.17971;324.788227;377.045884;414.249091;436.062518;442.450898;435.097585;417.819529
PAN;Panama;SSP1_PAN;3.517;3.965;4.308;4.54;4.645;4.636;4.525;4.327;4.022;3.622;2.474266;3.06033387;3.49237508;3.79202768;3.95779954;4.0065104;3.95216296;3.81023985;3.56477832;3.22728361
PER;Peru;SSP1_PER;29.077;30.975;31.74;31.669;30.789;29.268;27.476;25.544;23.516;21.246;22.808034;26.4633894;28.3737852;29.1037998;28.8228714;27.7628274;26.3210399;24.6575429;22.8385295;20.7361887
PHL;Philippines;SSP1_PHL;93.261;107.699;119.468;127.941;132.728;134.419;133.428;129.745;123.629;115.697;57.87002;78.5951514;99.1002419;117.250676;131.341759;141.065558;146.453997;147.370094;144.136372;137.603045
PNG;Papua New Guinea;SSP1_PNG;6.858;8.094;9.073;9.795;10.186;10.292;10.148;9.772;9.191;8.456;5.37125;9.49578684;15.2673044;22.4413557;30.0398802;37.0033168;42.4056668;45.6486221;46.574023;45.450322
POL;Poland;SSP1_POL;38.277;38.546;38.314;37.468;36.496;35.348;33.86;32.043;29.829;27.703;23.812236;26.8335445;29.1952338;30.6590109;31.5587052;31.8841607;31.5323372;30.5629429;28.9626291;27.2560202
PRI;Puerto Rico;SSP1_PRI;3.749;3.62;3.411;3.149;2.847;2.528;2.221;1.913;1.625;1.347;3.11818625;3.04185894;2.86833433;2.64891812;2.39535712;2.1272394;1.86909472;1.61000838;1.36769183;1.13375669
PRK;North Korea;SSP1_PRK;24.346;25.163;25.322;24.799;23.73;22.182;20.383;18.484;16.437;14.285;19.229382;22.1019371;24.3836142;25.7829267;26.2384227;25.724672;24.5000656;22.8066583;20.6645064;18.197553
PRT;Portugal;SSP1_PRT;10.676;10.951;11.197;11.448;11.624;11.687;11.591;11.242;10.735;10.087;7.381314;8.4689997;9.49406439;10.4481578;11.23594;11.8031958;12.0976771;12.0222881;11.6859994;11.1230558
PRY;Paraguay;SSP1_PRY;6.455;7.351;8.011;8.448;8.65;8.653;8.493;8.175;7.71;7.118;4.870664;6.22106966;7.4139288;8.37562809;9.0385503;9.40925999;9.51747939;9.37116726;8.98996675;8.40658996
PSE;Palestina;SSP1_PSE;4.039;4.744;5.093;5.169;5.049;4.8;4.531;4.278;4.042;3.801;3.78917875;4.8845614;5.51307619;5.7697762;5.75299453;5.55017439;5.29692298;5.04380995;4.79788608;4.53672998
PYF;French Polynesia;SSP1_PYF;0.271;0.297;0.316;0.326;0.329;0.325;0.316;0.302;0.284;0.262;0.157464469;0.202246737;0.2420328;0.272447916;0.293490821;0.304598727;0.30758164;0.302700655;0.291276556;0.273640106
QAT;Qatar;SSP1_QAT;1.759;2.541;2.977;3.344;3.563;3.625;3.54;3.318;3.013;2.643;1.649566;2.40069389;2.83001139;3.19512188;3.41870209;3.49028767;3.41821544;3.21145062;2.921906;2.56720482
REU;Reunion;SSP1_REU;0.846;0.931;0.993;1.038;1.06;1.062;1.048;1.018;0.968;0.9;0.774531875;0.884518207;0.950791276;0.997456796;1.0207136;1.02402529;1.01148522;0.98321452;0.935422646;0.870070476
ROU;Romania;SSP1_ROU;21.486;20.705;19.717;18.627;17.317;15.758;14.032;12.278;10.597;9.009;12.133823;13.2100379;13.8966696;14.2148241;14.0648083;13.428698;12.4033636;11.1562739;9.82931553;8.48516993
RUS;Russia;SSP1_RUS;142.958;141.243;137.807;134.63;130.788;125.733;119.382;111.316;102.158;92.534;108.660696;117.857066;121.114334;122.220038;121.369382;118.535782;113.89145;107.179353;99.0875769;90.2930719
RWA;Rwanda;SSP1_RWA;10.624;13.376;15.813;18.123;19.982;21.244;22.079;22.431;22.336;21.839;7.664355;13.6940369;21.8692824;32.1094338;43.0779732;53.2396409;61.9488555;68.4183716;72.4334889;74.064031
SAU;Saudi Arabia;SSP1_SAU;27.448;34.274;40.373;45.787;49.823;52.238;52.95;52.042;49.925;46.472;24.559386;31.7046496;38.4084992;44.5948262;49.4882262;52.7412374;54.1903231;53.8618831;52.1519927;48.9178467
SDN;Sudan;SSP1_SDN;43.552;52.968;60.986;67.241;71.146;72.864;72.742;70.796;67.175;62.356;38.348324;58.6956718;80.0481285;99.8341651;115.574592;126.490778;132.716953;134.138984;131.037666;124.432947
SEN;Senegal;SSP1_SEN;12.434;15.038;17.074;18.649;19.506;19.814;19.837;19.547;18.986;18.219;9.914056;14.6982433;19.4768988;23.8875316;27.2507132;29.5505343;31.0900358;31.8241412;31.8352453;31.2604257
SGP;Singapore;SSP1_SGP;5.086;5.706;6.027;6.273;6.378;6.326;6.093;5.656;5.055;4.333;5.0830455;5.70268534;6.02349887;6.26935596;6.37429497;6.32232517;6.08946053;5.65271438;5.05206351;4.33048292
SLB;Solomon Islands;SSP1_SLB;0.538;0.647;0.734;0.802;0.842;0.859;0.856;0.832;0.79;0.734;0.0928232891;0.168741;0.265929563;0.372055874;0.46737213;0.542191579;0.592579523;0.61602495;0.61476538;0.59297753
SLE;Sierra Leone;SSP1_SLE;5.868;7.164;8.367;9.415;10.187;10.689;10.917;10.848;10.522;9.999;3.19359925;4.81377966;6.63568101;8.48789325;10.133292;11.4662753;12.4116987;12.9015772;12.9616026;12.6624621
SLV;El Salvador;SSP1_SLV;6.193;6.287;6.123;5.822;5.425;4.967;4.533;4.131;3.736;3.318;5.1283375;5.8643071;6.16487153;6.1730997;5.9673281;5.61359847;5.2299829;4.84378659;4.43754544;3.98271275
SOM;Somalia;SSP1_SOM;9.331;10.87;12.045;12.869;13.109;12.938;12.667;12.317;11.909;11.467;7.971888;11.4772185;15.0409857;18.3121291;20.6331899;22.0113819;22.8871837;23.3217557;23.3920178;23.1851779
SRB;Serbia;SSP1_SRB;9.856;9.703;9.62;9.534;9.361;9.072;8.577;7.885;7.064;6.115;6.559552;7.33202448;8.05138646;8.65217937;9.05016831;9.21136523;9.04314937;8.55645355;7.83544431;6.89656305
STP;Sao Tome and Principe;SSP1_STP;0.165;0.181;0.188;0.188;0.181;0.17;0.159;0.148;0.137;0.127;0.0719946875;0.0885686066;0.0995384593;0.105275638;0.105612698;0.10232819;0.0980405084;0.0930158635;0.0874368866;0.0820814292
SUR;Suriname;SSP1_SUR;0.525;0.563;0.588;0.598;0.594;0.579;0.554;0.523;0.486;0.444;0.365415469;0.424842844;0.471591251;0.502413874;0.517233899;0.518420535;0.50701813;0.487031234;0.458889612;0.423922693
SVK;Slovakia;SSP1_SVK;5.462;5.626;5.728;5.737;5.719;5.653;5.491;5.263;4.959;4.63;2.93669075;3.47589751;3.95251687;4.31517817;4.59605283;4.77712992;4.81903094;4.75123616;4.57186898;4.33553412
SVN;Slovenia;SSP1_SVN;2.03;2.103;2.16;2.216;2.271;2.308;2.323;2.301;2.242;2.15;1.06516112;1.29252847;1.50576917;1.70492309;1.88574078;2.03200176;2.13867228;2.19170569;2.19137551;2.14306399
SWE;Sweden;SSP1_SWE;9.38;10.234;11.123;11.96;12.875;13.788;14.552;15.108;15.324;15.245;6.179783;6.93032425;7.69771481;8.42267819;9.19697248;9.96543519;10.621103;11.1181232;11.356123;11.365184
SWZ;Swaziland;SSP1_SWZ;1.186;1.32;1.417;1.482;1.519;1.525;1.496;1.438;1.361;1.273;0.416527188;0.656697869;0.931604507;1.20683081;1.45184466;1.6414871;1.75924145;1.80750471;1.79997409;1.7512607
SYR;Syria;SSP1_SYR;20.411;23.697;26.497;28.553;29.691;30.157;30.034;29.311;27.877;25.507;15.823148;21.0387382;26.1974531;30.6998075;34.04708;36.3157218;37.5263886;37.6490745;36.5526999;33.9616289
TCD;Chad;SSP1_TCD;11.227;14.191;17.169;19.83;21.907;23.385;24.355;24.831;24.832;24.38;9.657473;16.6586699;25.7134578;35.7000027;45.1965843;53.332155;59.8064339;64.4214565;67.1373181;68.0097754
TGO;Togo;SSP1_TGO;6.028;7.168;8.185;8.993;9.559;9.876;9.956;9.81;9.472;8.98;4.672913;6.88079152;9.22446232;11.4089604;13.2272542;14.5661183;15.3921015;15.7062646;15.5668884;15.0512364
THA;Thailand;SSP1_THA;69.122;72.337;73.6;72.937;70.212;66.097;60.998;55.185;48.977;42.741;42.30586;56.8648966;70.1847907;80.4778113;86.4229945;88.3248288;86.7445776;82.306751;75.7935169;68.0817818
TJK;Tajikistan;SSP1_TJK;6.879;7.404;7.568;7.446;7.106;6.625;6.158;5.711;5.271;4.864;5.84058;8.4546211;11.0322864;13.1781957;14.6088751;15.2568999;15.4407107;15.2580201;14.764172;14.1132504
TKM;Turkmenistan;SSP1_TKM;5.042;5.512;5.778;5.874;5.81;5.602;5.302;4.931;4.518;4.102;3.7095635;4.75031154;5.64793117;6.33691739;6.76474419;6.91580455;6.84457948;6.58586976;6.19220064;5.73331098
TLS;East Timor;SSP1_TLS;1.124;1.342;1.524;1.644;1.69;1.675;1.647;1.619;1.592;1.57;0.398220719;0.645927919;0.933071019;1.20781627;1.42143623;1.55636597;1.64700207;1.7097466;1.7512704;1.78112626
TON;Tonga;SSP1_TON;0.104;0.106;0.105;0.1;0.093;0.084;0.077;0.071;0.066;0.061;0.0542195;0.0823413127;0.110194332;0.13013506;0.140601208;0.140941077;0.139012483;0.135062635;0.130414023;0.123960321
TTO;Trinidad and Tobago;SSP1_TTO;1.341;1.358;1.328;1.269;1.181;1.072;0.956;0.837;0.722;0.615;1.17247937;1.75966683;2.42572809;3.08759977;3.61483313;3.91914002;3.99812491;3.87118369;3.59977763;3.24337366
TUN;Tunisia;SSP1_TUN;10.481;11.374;11.886;12.08;12.02;11.665;11.045;10.255;9.383;8.431;8.900487;10.5373692;11.7424319;12.5245801;12.9315996;12.9156798;12.5099586;11.8280889;10.9824362;9.98712252
TUR;Turkey;SSP1_TUR;72.752;79.81;84.354;86.99;87.35;85.601;82.299;77.647;72.045;65.655;58.705312;69.8097509;78.2515751;84.3109541;87.530911;88.0265559;86.3758623;82.8337971;77.8800714;71.7430717
TZA;Tanzania;SSP1_TZA;44.841;56.306;67.357;77.362;85.019;90.308;93.607;94.955;94.484;92.162;29.939884;50.8086837;77.4709003;107.458288;136.307613;161.272405;181.247281;195.401759;203.614579;205.729107
UGA;Uganda;SSP1_UGA;33.425;43.748;54.832;66.235;76.371;84.828;91.402;95.798;98.115;98.334;24.001814;45.8517757;80.8264972;131.302626;193.808141;262.300445;329.186572;386.779607;430.754801;458.643774
UKR;Ukraine;SSP1_UKR;45.448;42.808;40.691;39.074;37.482;35.731;33.621;31.057;28.24;25.339;32.10553;32.8273332;33.1391376;33.2889126;33.0508364;32.3621961;31.1033627;29.2234973;26.9414152;24.4486115
URY;Uruguay;SSP1_URY;3.369;3.39;3.345;3.244;3.088;2.89;2.677;2.446;2.184;1.897;2.94751225;2.9980521;2.98600778;2.9193556;2.79842377;2.63479407;2.45331682;2.25166145;2.01824653;1.75884289
USA;United States;SSP1_USA;310.384;336.722;363.686;388.801;411.058;431.955;450.962;465.256;470.602;466.507;230.486592;258.477275;287.101782;314.222732;338.791259;361.857758;382.908118;399.462043;407.76385;407.259449
UZB;Uzbekistan;SSP1_UZB;27.445;29.701;30.824;31.044;30.487;29.19;27.491;25.504;23.323;21.184;24.257718;33.0936667;41.2629391;47.8972679;52.4194384;54.4842825;54.6058184;53.1080638;50.3448644;47.0035426
VCT;Saint Vincent and the Grenadines;SSP1_VCT;0.109;0.108;0.106;0.101;0.095;0.088;0.081;0.074;0.066;0.059;0.0805211406;0.0951472697;0.105622567;0.109828958;0.110066424;0.106883683;0.101983013;0.0958149071;0.0873759776;0.0795207478
VEN;Venezuela;SSP1_VEN;28.98;32.684;35.378;37.123;37.829;37.634;36.642;34.938;32.48;29.237;26.248394;30.2961487;33.3044263;35.3084086;36.2254417;36.2008288;35.3507712;33.7722416;31.4365933;28.3213177
VIR;Virgin Islands U.S.;SSP1_VIR;0.109;0.114;0.116;0.115;0.111;0.107;0.102;0.095;0.087;0.076;0.0859810547;0.0920149294;0.0948451654;0.0946493067;0.0916484984;0.0884787406;0.0844033379;0.0786361225;0.0720249384;0.0629227419
VNM;Vietnam;SSP1_VNM;87.848;95.483;99.299;100.235;98.224;93.552;87.295;79.855;71.091;61.35;73.844672;106.26825;138.291105;165.982033;185.354472;194.59111;195.16825;188.349496;174.478639;155.102124
VUT;Vanuatu;SSP1_VUT;0.24;0.288;0.327;0.359;0.38;0.391;0.392;0.384;0.367;0.343;0.0646079375;0.11212256;0.168033081;0.22517452;0.274233689;0.311423155;0.33491173;0.345129673;0.342353176;0.328955416
WSM;Samoa;SSP1_WSM;0.183;0.183;0.176;0.164;0.149;0.132;0.119;0.108;0.1;0.091;0.0857117109;0.126790291;0.16528185;0.192811941;0.205918777;0.204849219;0.200876721;0.193992277;0.188237004;0.177582218
YEM;Yemen;SSP1_YEM;24.053;31.057;37.183;42.694;47.099;49.988;51.606;51.99;51.227;49.524;18.874336;32.3918957;48.2657229;65.2435118;81.1475909;94.0434514;103.590228;109.513993;111.88193;111.166036
ZAF;South Africa;SSP1_ZAF;50.133;54.709;58.468;61.035;62.344;62.215;60.58;57.54;53.526;48.935;35.895976;43.6971454;50.9963857;57.0671158;61.5220122;63.9822463;64.2776247;62.4990156;59.162087;54.7918202
ZMB;Zambia;SSP1_ZMB;13.089;16.395;19.711;22.904;25.457;27.384;28.801;29.635;29.921;29.655;10.045943;16.121271;23.4485485;31.4411151;38.877817;45.2775259;50.5397511;54.3942231;56.8340706;57.833344
ZWE;Zimbabwe;SSP1_ZWE;12.571;12.904;12.963;12.698;12.242;11.65;11.042;10.405;9.745;9.094;8.2623005;10.489827;12.4427157;13.850132;14.7239161;15.1005729;15.1612772;14.9396904;14.4898229;13.8999678
